,Instrument,GICS Sector Name,3 Month Total Return,6 Month Total Return,52 Week Total Return,Beta
0,SHW.N,Materials,-29.747028979094,-22.6718604362352,-4.984265319644741,1.64084517867693
1,DTE.N,Utilities,-34.1844119191777,-34.961878076693395,-30.415104126234997,0.647814355252036
2,LOW.N,Consumer Discretionary,-39.2736962512786,-34.9403008763526,-27.3841848929357,1.23500291510656
3,WBA.OQ,Consumer Staples,-21.3188788818468,-17.2162752484098,-26.1076667902136,0.5838085330642651
4,MAR.OQ,Consumer Discretionary,-41.3341986723283,-33.2613829734645,-29.781688988814302,1.38630436544378
5,EMR.N,Industrials,-37.918818057009,-27.4960812544174,-29.672984733097202,1.5080481474150602
6,WEC.N,Utilities,2.90101817189552,2.8208682801981197,21.4461767495131,0.647814355252036
7,LEG.N,Consumer Discretionary,-45.6441502256962,-33.0453871293318,-33.720851400894,1.4592268507111699
8,REG.OQ,Real Estate,-26.5783407747236,-32.9176508707583,-27.7267524015387,1.0143556154418
9,MS.N,Financials,-37.1927741086182,-28.2752090125277,-26.0763383021112,1.4241196712067898
10,BLK.N,Financials,-28.3142289552547,-16.8436032869501,-16.466593311162,1.4241196712067898
11,WYNN.OQ,Consumer Discretionary,-57.7812998036623,-52.1901036923274,-51.1356741474366,1.38630436544378
12,HOLX.OQ,Health Care,-39.7871545950023,-34.7826086985995,-31.6447647327773,1.1249997186772098
13,BRKb.N,Financials,-21.6354419209201,-15.480435502898601,-13.9878072332918,0.9437732508165609
14,DVN.N,Energy,-67.867027837609,-72.6441509348343,-74.6074850982099,1.7705332143743402
15,ALLE.N,Industrials,-19.4229820798216,-3.80147072563464,11.0906328804864,1.08795124388118
16,PEAK.N,Real Estate,-30.648012217027002,-33.379663178807995,-23.695230777751004,1.0143556154418
17,DLTR.OQ,Consumer Discretionary,-28.868605392891002,-38.8280394294684,-33.663268335012305,1.06848761739785
18,PAYX.OQ,Information Technology,-31.6493770650178,-27.872289130198602,-25.192915527427502,1.13822174374644
19,AAL.OQ,Industrials,-42.7793797059475,-42.285793480801,-48.594074668133295,1.69326415908686
20,TER.OQ,Information Technology,-29.4190229029665,-16.65673854052,20.022229402348398,1.56236620476549
21,WDC.OQ,Information Technology,-40.666362783077,-46.319096483121605,-28.4183103477737,1.51541957766043
22,PWR.N,Industrials,-28.237516562961996,-24.9314325263886,-21.739639916575697,1.4623743984458402
23,XOM.N,Energy,-50.01365910665529,-51.9590558168589,-55.2655518182824,1.7705332143743402
24,CMA.N,Financials,-55.376614168932505,-51.3390169180576,-60.180965937284,1.3528814417193702
25,DISCK.OQ,Communication Services,-37.177995678622295,-28.1914893589891,-26.857585140352203,1.25707272601016
26,NDAQ.OQ,Financials,-18.4768115737863,-13.2257348875138,3.2582447488694197,1.4241196712067898
27,DPZ.N,Consumer Discretionary,-1.75448728727892,17.5101818283898,18.761453878655,1.38630436544378
28,HES.N,Energy,-51.5908764510083,-55.331136314538,-46.45771153211739,1.7705332143743402
29,BXP.N,Real Estate,-28.0316682115938,-25.5185958416718,-24.921420258063897,1.0143556154418
30,BEN.N,Financials,-31.4263794484929,-39.089510844259,-45.43479286734261,1.4241196712067898
31,APA.OQ,Energy,-75.0656743502321,-80.44490283101491,-83.8318096010558,1.7705332143743402
32,AMAT.OQ,Information Technology,-32.1870888136171,-19.8669113327905,2.9983041061526503,1.56236620476549
33,FLT.N,Information Technology,-31.4359091018719,-29.1915665023276,-12.394600199390199,1.13822174374644
34,ZION.OQ,Financials,-47.732282241059195,-40.373706674793794,-45.34217402526421,1.3528814417193702
35,RF.N,Financials,-51.2571382246642,-48.4102353717681,-45.8010055407166,1.3528814417193702
36,DISH.OQ,Communication Services,-45.488830868045795,-47.713132012252906,-41.7923419619384,1.25707272601016
37,PEG.N,Utilities,-31.476270047683897,-32.5674050525634,-30.146142541237896,0.647814355252036
38,ALL.N,Financials,-22.07991069222,-19.3483218142919,-8.79132133000491,0.9437732508165609
39,SLB.N,Energy,-62.8930975415305,-62.2766774088416,-64.7749690753521,1.5164994857596101
40,PGR.N,Financials,5.98839875403245,2.80074385871167,3.54517973935387,0.9437732508165609
41,NOV.N,Energy,-62.637653919212596,-61.8184687094533,-68.0953482568417,1.5164994857596101
42,SWKS.OQ,Information Technology,-39.7694136221794,-16.489604475454303,-16.1459266960901,1.56236620476549
43,EL.N,Consumer Staples,-26.789045369523897,-22.2341235304979,-7.7596352700414,0.705734257767408
44,NOC.N,Industrials,-17.7197071771516,-23.356707456265998,4.38413176121233,1.40354242911396
45,PKG.N,Materials,-25.1205481473466,-22.192419963308396,-14.243677901093,1.4423907488363998
46,CSX.OQ,Industrials,-32.5373931202517,-31.938156128013702,-32.8469335251214,1.31528563618841
47,MSCI.N,Financials,-5.4631429663030495,7.6488876091564295,30.3803992063518,1.13822174374644
48,CERN.OQ,Health Care,-16.5003286437445,-10.213906591009,5.76081326799307,1.1249997186772098
49,MGM.N,Consumer Discretionary,-68.63129003665411,-65.0449161150984,-60.0866931928413,1.38630436544378
50,ANSS.OQ,Information Technology,-20.0007753740736,-2.7247442603968706,14.0685461590152,1.2527301036816298
51,UNH.N,Health Care,-22.6334932050492,-3.2528787739446803,-10.2526624950592,1.0695874682172
52,ALGN.OQ,Health Care,-40.105922001623505,-9.83999553369285,-36.2629566792629,1.1249997186772098
53,NLSN.N,Industrials,-26.3791616211936,-34.863303340455296,-44.1134720899726,1.25707272601016
54,TTWO.OQ,Communication Services,-11.9794637760131,-16.030475004832002,15.1124373896803,1.72965581726077
55,BIO.N,Health Care,-8.49846002777598,0.466856205456234,7.02649281367151,1.1249997186772098
56,CAG.N,Consumer Staples,-4.917019106418531,-9.33304354630261,21.3511308139542,0.841179162021229
57,XLNX.OQ,Information Technology,-27.237008399057803,-32.5599433174472,-43.42624829418529,1.56236620476549
58,INCY.OQ,Health Care,-22.7282538333965,-8.60352310574859,-16.374678810868698,1.86955080172798
59,ADBE.OQ,Information Technology,-11.6646077816952,1.09567737988616,10.967566729198198,1.2527301036816298
60,NTRS.OQ,Financials,-41.8622172874384,-35.402842623831205,-33.2107614285965,1.4241196712067898
61,SPGI.N,Financials,-18.3131028226726,-10.555468810529302,9.008826646119529,1.13822174374644
62,CVX.N,Energy,-40.920914145706206,-42.6261854040241,-42.284049071166,1.7705332143743402
63,AIZ.N,Financials,-35.380094683877395,-32.5795682811306,-14.130579334967301,0.9437732508165609
64,PRGO.N,Health Care,-15.2348046044557,-18.9832766096925,-4.731763208858231,0.9918501342574699
65,CNC.N,Health Care,-9.980006662592961,17.1509106706085,-8.97911051391706,1.0695874682172
66,AKAM.OQ,Information Technology,-2.65497075774628,-6.93279659948353,15.261044186161802,1.2527301036816298
67,COG.N,Energy,1.96769720425407,-4.58709316872475,-32.6925840531179,1.7705332143743402
68,BIIB.OQ,Health Care,-6.52952886446082,19.3122141327722,-13.4886148973,1.2550947493985
69,K.N,Consumer Staples,-4.76046467153072,-0.161022934161548,19.660713796987103,0.841179162021229
70,EQIX.OQ,Real Estate,-3.21373763678608,-0.517352457470899,24.3719555344417,1.0143556154418
71,DD.N,Materials,-46.8670385254792,-51.988316673755705,-55.5511537209537,1.64084517867693
72,WFC.N,Financials,-50.605533259321696,-44.8047816359501,-46.65588923631021,1.3528814417193702
73,SJM.N,Consumer Staples,5.92457163037743,2.29204425988538,3.93694691157478,0.841179162021229
74,ZBRA.OQ,Information Technology,-34.9853200229504,-18.0984317982073,-22.104966939348998,1.4857085428315602
75,CPRT.OQ,Industrials,-26.189156225609697,-18.994889269430804,12.6586562789727,1.23500291510656
76,BFb.N,Consumer Staples,-21.137210458829998,-20.8606738832072,0.07113983152911,0.839396022608597
77,NOW.N,Information Technology,-5.8057418621358,1.6389048478649098,10.1460702132033,1.2527301036816298
78,TT.N,Industrials,-10.8775689787969,-4.11050631724987,11.009667929989998,1.0894760292171701
79,IBM.N,Information Technology,-25.351316932079396,-28.8992698149687,-26.037844140557198,1.2527301036816298
80,PAYC.N,Information Technology,-24.3602589802819,-7.10871314475986,8.02465738429836,1.2527301036816298
81,DXC.N,Information Technology,-70.6915180994493,-67.1827128805388,-83.261086151238,1.2527301036816298
82,NFLX.OQ,Communication Services,-1.76522796349296,1.5460939959953501,-17.7745982777651,1.2527301036816298
83,GL.N,Financials,-41.538312532512705,-33.6675577251754,-25.7102244807447,0.9437732508165609
84,HON.N,Industrials,-22.8837642860496,-17.7459057054834,-12.0102302295968,1.3826599776828403
85,APTV.N,Consumer Discretionary,-46.035956314645006,-42.6692262790902,-36.2455655678416,1.36734245219744
86,GIS.N,Consumer Staples,2.8624565028306095,-0.317536408648023,16.3237473449657,0.841179162021229
87,NRG.N,Utilities,-37.4565987595126,-35.6618611367904,-39.943753827498796,0.647814355252036
88,SEE.N,Materials,-45.4970190808922,-47.6291446712889,-53.418347737484,1.4423907488363998
89,ROST.OQ,Consumer Discretionary,-35.1210770172976,-30.8655514083517,-17.973363117441,1.23500291510656
90,BMY.N,Health Care,-18.939981454363803,4.9100960294161204,5.9285829518414905,1.2550947493985
91,ALB.N,Materials,-10.4073164118196,-13.3776875695118,-30.290525144546102,1.64084517867693
92,APD.N,Materials,-22.6922555099255,-15.3559305706585,-0.6128959842611861,1.64084517867693
93,DOW.N,Materials,-58.668302509484995,-53.72757377301289,-53.0878423738869,1.64084517867693
94,REGN.OQ,Health Care,17.238903220702902,54.195669670644705,8.15260059374403,1.86955080172798
95,XRX.N,Information Technology,-45.4629316731423,-34.8339758104084,-35.8232089608846,1.5048211855672198
96,OXY.N,Energy,-66.65173080659319,-72.6999530457947,-79.86096835009441,1.7705332143743402
97,VTR.N,Real Estate,-57.1234003465216,-65.5821647688202,-59.3925132106061,1.0143556154418
98,PNW.N,Utilities,-21.6260693360644,-25.949083293196804,-26.1857971148455,0.647814355252036
99,AFL.N,Financials,-45.0792141254161,-43.571608962560795,-41.0994760423262,0.9437732508165609
100,AON.N,Financials,-17.4577687683799,-10.391429513101901,1.70056503841787,
101,LMT.N,Industrials,-24.9103833710601,-25.7405608315183,-0.832241461830907,1.40354242911396
102,ZTS.N,Health Care,-15.2350554163254,-10.2868819640861,10.121541683805198,1.2550947493985
103,ABC.N,Health Care,-5.935665337800209,-3.05742439123434,2.0277513090199797,1.1249997186772098
104,CDNS.OQ,Information Technology,-20.9383145104523,-16.932907343668,-10.5797576102881,1.2527301036816298
105,EA.OQ,Communication Services,-16.1275066232949,-10.5427764280281,-11.0274934726373,1.2527301036816298
106,ORLY.OQ,Consumer Discretionary,-31.978116771354,-21.2359373368569,-20.2634380000247,1.23500291510656
107,FITB.OQ,Financials,-55.05066662700789,-50.825265846405706,-50.3980853347157,1.3528814417193702
108,CHRW.OQ,Industrials,-20.143898451157398,-27.3782946500433,-30.4033970999386,1.31528563618841
109,ECL.N,Materials,-10.425852241261099,-13.064911513033099,-4.1876825233625,1.64084517867693
110,PHM.N,Consumer Discretionary,-39.4099911175648,-30.899296744372503,-8.48978979880248,1.5620102947479901
111,EXR.N,Real Estate,-20.1852202381497,-29.0251169447074,-14.808049680523201,1.0143556154418
112,VRSN.OQ,Information Technology,-16.8068099235988,-15.4418359244959,-11.403460280304598,1.2527301036816298
113,TXT.N,Industrials,-38.9258882140381,-48.7954514600405,-48.6864387168497,1.40354242911396
114,EBAY.OQ,Consumer Discretionary,-8.50589110136788,-19.313713250380896,-9.690847237503641,1.2527301036816298
115,BAC.N,Financials,-40.69917548199471,-31.3331526131543,-29.7995253254512,1.3528814417193702
116,PYPL.OQ,Information Technology,-15.3782969781245,-12.9553135566188,-7.52966989354558,1.2527301036816298
117,CMCSA.OQ,Communication Services,-16.8195527248485,-21.3761762098096,-7.94289766750309,1.25707272601016
118,EQR.N,Real Estate,-24.430771587544196,-27.1085733010353,-14.928515312293,1.0143556154418
119,SBUX.OQ,Consumer Discretionary,-33.6963867161129,-33.8470064733535,-15.7940053797999,1.38630436544378
120,EW.N,Health Care,-29.4645897182036,-22.948533172863698,-13.180365656656,1.1249997186772098
121,TMO.N,Health Care,-13.035906566756198,-5.28561049407071,6.28230390208169,1.1249997186772098
122,SLG.N,Real Estate,-39.9017617224237,-34.521881320926596,-39.10178788451879,1.0143556154418
123,HPE.N,Information Technology,-47.531224086974895,-43.777145004762104,-45.506077054607296,1.51541957766043
124,ENPH.OQ,Information Technology,6.56055900336689,18.013757512123803,183.86763183422298,1.29100378759799
125,HAS.OQ,Consumer Discretionary,-55.969525605706394,-61.9213901944386,-47.3030414685902,1.72965581726077
126,IR.N,Industrials,-39.8071731337963,-30.5428479559618,-18.828436588691698,1.5080481474150602
127,KHC.OQ,Consumer Staples,-29.240445017526497,-23.1963140501837,-26.791749005383895,0.841179162021229
128,HAL.N,Energy,-75.33045386937741,-73.0662685349875,-78.6434243349012,1.5164994857596101
129,BR.N,Information Technology,-17.1143970797561,-19.393978503574,-1.813879326733,1.13822174374644
130,QCOM.OQ,Information Technology,-26.530901598627896,-16.1206152333444,17.1523496504246,1.56236620476549
131,ATVI.OQ,Communication Services,-9.98123186991113,-5.414126922595821,18.2762927779507,1.2527301036816298
132,DGX.N,Health Care,-18.2334903057733,-17.4179656027564,-0.5360967086732171,1.0695874682172
133,TDG.N,Industrials,-37.7936159723701,-31.6388031730018,-15.6055517823734,1.40354242911396
134,LNC.N,Financials,-63.893522154068606,-64.1403295856247,-64.87451034684179,0.9437732508165609
135,IPG.N,Communication Services,-32.9353319000138,-27.547164683501897,-28.548674408344898,1.25707272601016
136,JNPR.N,Information Technology,-22.5870196719503,-22.863911464109503,-27.5037630874287,1.1539984146951998
137,TMUS.OQ,Communication Services,1.40453160429557,-3.8084464592568903,3.86807817148478,0.63358299966154
138,CTLT.N,Health Care,-26.680474487743396,-23.0130486350704,-8.52713178576211,1.2550947493985
139,ESS.N,Real Estate,-25.2069174413261,-30.1681067160563,-19.815406816185998,1.0143556154418
140,WLTW.OQ,Financials,-18.209049782599898,-15.340821669107498,-4.48239776550644,1.02568681769388
141,JBHT.OQ,Industrials,-34.001510191737,-34.152556595096804,-26.891392663663503,1.31528563618841
142,AMGN.OQ,Health Care,-21.861219134569,-1.43517774300271,1.5805102497332,1.2550947493985
143,TAP.N,Consumer Staples,-18.5329839316353,-25.5869411999726,-28.4236318174888,0.839396022608597
144,EFX.N,Industrials,-6.5009738542725595,-7.39553013799685,15.693163552010601,1.13822174374644
145,UAL.OQ,Industrials,-59.979690849049604,-60.038305542832795,-56.063421280168896,1.69326415908686
146,DISCA.OQ,Communication Services,-36.2287480693317,-26.2424025759615,-24.2379728231149,1.25707272601016
147,GRMN.OQ,Consumer Discretionary,-27.0148600590595,-15.6110017541949,-13.2989998470061,1.05798393731868
148,NI.N,Utilities,-22.387680354531398,-26.857529461761104,-23.2087851091532,0.668622975390448
149,ILMN.OQ,Health Care,-35.6135961416816,-29.8680580915698,-30.9896003635555,1.1249997186772098
150,CSCO.OQ,Information Technology,-26.1555677015421,-31.5328381160252,-35.2707260715048,1.1539984146951998
151,FRC.N,Financials,-28.3528163600056,-13.5143145052661,-20.776247412962398,1.3528814417193702
152,MDLZ.OQ,Consumer Staples,-15.595419846006598,-15.6948066833217,-4.1900720608005795,0.841179162021229
153,FLIR.OQ,Information Technology,-38.9594664463171,-38.834588542533204,-34.026863286802204,
154,VNO.N,Real Estate,-46.768995404655,-44.98302346750171,-46.304878399873196,1.0143556154418
155,LHX.N,Industrials,-24.004471510921803,-28.2308916745653,-5.26291497386411,1.40354242911396
156,NKE.N,Consumer Discretionary,-32.220343661880804,-23.0565049229593,-23.1206827696186,1.24029427502379
157,MRO.N,Energy,-69.3875287462441,-71.5105560962789,-76.61842250176541,1.7705332143743402
158,ANTM.N,Health Care,-22.9462960206462,-12.8110584375463,-26.4108382769845,1.0695874682172
159,PPL.N,Utilities,-33.8005425358391,-21.969316632217804,-23.716665339819002,0.668622975390448
160,CCI.N,Real Estate,1.83172276316521,0.180335868505988,12.715750001937199,1.0143556154418
161,FAST.OQ,Industrials,-14.623297234230302,-3.9796319040771095,3.0570865440404,1.5080481474150602
162,RJF.N,Financials,-26.550848197762605,-23.123990456280303,-17.951638509585198,1.4241196712067898
163,FCX.N,Materials,-51.632289800809296,-39.8623468502266,-49.69838138730739,1.1574696052806
164,LNT.OQ,Utilities,-10.5008349207647,-7.2115237049720395,3.82525984793087,0.647814355252036
165,NWSA.OQ,Communication Services,-25.4633001517276,-27.3161300487029,-18.348504029929103,1.25707272601016
166,TSLA.OQ,Consumer Discretionary,16.6631716906947,83.299699353404,65.15269583286961,1.3731350175234398
167,FFIV.OQ,Information Technology,-31.031002165460897,-31.9678543530124,-38.0279865287832,1.2527301036816298
168,MCD.N,Consumer Discretionary,-24.2120096129733,-27.2260427611696,-17.029530361476098,1.38630436544378
169,ADSK.OQ,Information Technology,-19.6832456452502,-3.7629167392520397,-3.7504062274641,1.2527301036816298
170,HST.OQ,Real Estate,-46.6386469389641,-43.3482059235099,-47.5117340510596,1.0143556154418
171,XEL.OQ,Utilities,-6.15883131042637,-5.86011678589162,6.79514439834008,0.647814355252036
172,IDXX.OQ,Health Care,-12.385015854300999,-15.7393464840438,3.7498841205484403,1.1249997186772098
