,Instrument,GICS Sector Name,3 Month Total Return,6 Month Total Return,52 Week Total Return,Beta
0,SHW.N,Materials,10.0709883725105,22.8490845946133,55.370140029853,1.2593322195138201
1,DTE.N,Utilities,-1.1812796636582,-0.062249495252897004,15.119797629942699,0.20480233099145104
2,LOW.N,Consumer Discretionary,7.13594457001216,21.764594911687304,35.3959145856853,1.27182445319779
3,WBA.OQ,Consumer Staples,5.214216034461731,11.748584828659402,-21.802385997610397,0.903408367372898
4,MAR.OQ,Consumer Discretionary,13.7606842763027,11.452763307276001,39.3802077431174,1.29248861907659
5,EMR.N,Industrials,16.7888826797188,23.227154467972603,33.6874870994398,1.3840011946769801
6,WEC.N,Utilities,-0.077890280505688,8.93037730291066,29.4289435427553,-0.011749086940600001
7,LEG.N,Consumer Discretionary,23.178302149036302,39.245378828600394,46.10390528068461,1.11349063339628
8,REG.OQ,Real Estate,-8.634114460126911,-8.66826356743227,9.93325774086402,0.446444167732272
9,MS.N,Financials,14.1983107349982,20.2806024211679,31.783660430395102,1.3832609619316798
10,BLK.N,Financials,16.0012586893218,13.976770320590802,36.7336640921961,1.5544775295517599
11,WYNN.OQ,Consumer Discretionary,13.2434112972051,15.3274201422552,29.4505887106071,2.05535078990849
12,HOLX.OQ,Health Care,8.31142568125092,11.956521740782401,33.035270739076,0.768789072688553
13,BRKb.N,Financials,7.854324159922401,10.5722363059297,14.6170169774597,0.84148507372583
14,DVN.N,Energy,-14.8667327537679,-6.76289946784505,-5.2317804313090495,2.38690268473281
15,ALLE.N,Industrials,19.387055710676698,15.310317145057098,46.93226514990721,1.18226450571021
16,PEAK.N,Real Estate,-3.93882143699942,3.13002533554274,21.254234204348396,0.18670635153032197
17,DLTR.OQ,Consumer Discretionary,-14.0014603841073,-14.5861662552839,10.8340195328027,0.45173346010792703
18,PAYX.OQ,Information Technology,5.5260475656705,-0.579143302669172,34.7179252330835,0.866076571205249
19,AAL.OQ,Industrials,0.8626020176117909,-13.9892630262368,-11.7742303084459,1.64244488082847
20,TER.OQ,Information Technology,18.081762094198602,55.6541221318125,116.456547176912,1.55402010343521
21,WDC.OQ,Information Technology,-9.52703047577939,58.6251853193773,54.373783916490794,1.81319765885535
22,PWR.N,Industrials,4.60698108291369,7.87633576197417,39.0455362269333,1.2333059075601598
23,XOM.N,Energy,-3.8918566060965802,-3.50247589107168,-0.9110243832505359,1.0011884203619699
24,CMA.N,Financials,9.04816426561681,4.35448316338678,7.275413916121759,1.5687985578645602
25,DISCK.OQ,Communication Services,14.3047112499961,12.090163937415301,17.3819742429127,1.6354144388975098
26,NDAQ.OQ,Financials,6.441206223215,10.9356578485501,25.816256741524,0.6580296301690141
27,DPZ.N,Consumer Discretionary,19.6087012869488,4.600497378672451,21.810637983139802,0.49585014670738303
28,HES.N,Energy,-7.72635319403049,13.7390886502436,31.994900655030104,2.0219972223548703
29,BXP.N,Real Estate,3.491914162066,1.8152843280335103,16.459587252875398,0.87345044234089
30,BEN.N,Financials,-11.1750427265396,-20.2475629181773,-11.267026006374302,1.2164574416899598
31,APA.OQ,Energy,-21.573587175929397,-17.9903811268034,-24.168283488401297,1.9121726370157501
32,AMAT.OQ,Information Technology,18.1678934959224,46.59451101068971,86.9175164385483,1.65291015410839
33,FLT.N,Information Technology,3.2733498980960696,12.8181618166715,72.5528692465731,1.1138244275409999
34,ZION.OQ,Financials,14.0786242096953,15.8259486129074,27.8102926203145,1.57733004847479
35,RF.N,Financials,5.84065594264453,20.5093396527014,33.8226924884516,1.57267479341833
36,DISH.OQ,Communication Services,-4.08045026299626,-7.81093887951184,15.5904260050758,1.3251252756516299
37,PEG.N,Utilities,-1.59234619253632,-1.08714174292328,14.681105152006,0.262967604983234
38,ALL.N,Financials,3.50562852557641,8.32962343282884,39.491737561166,0.818303721345918
39,SLB.N,Energy,1.6612007250641299,12.977879442993801,6.60206194263204,1.5796098232086
40,PGR.N,Financials,-3.00755076290785,-13.0337173278023,21.340875733921102,0.628630894954428
41,NOV.N,Energy,2.19254221345735,19.7728668191047,-8.70292071961395,1.3445759428777702
42,SWKS.OQ,Information Technology,38.6511414660536,59.253969240113896,68.8054449275091,1.0663633359925502
43,EL.N,Consumer Staples,6.2216397286668705,15.876136215850599,58.14007936369221,0.768715149064287
44,NOC.N,Industrials,-6.85097255457146,12.2144705715694,36.1320749584876,0.7746997811703991
45,PKG.N,Materials,3.9104562220889596,16.2631092128763,29.8423586923948,1.6963102769997
46,CSX.OQ,Industrials,0.888250573100802,-5.01938224398546,14.059891078543199,1.21316343605676
47,MSCI.N,Financials,13.869755127130801,11.418303753701,83.24171041587842,1.14831425314157
48,CERN.OQ,Health Care,7.52867879672749,1.1282174423414,34.52101557747461,0.9372032806160309
49,MGM.N,Consumer Discretionary,11.4329659260659,20.158678518783898,31.0599751340911,1.5167240061750098
50,ANSS.OQ,Information Technology,21.595248197040302,30.8476639781479,76.1644584059634,1.4110990976136002
51,UNH.N,Health Care,25.050393553983497,20.0272740901895,15.0576055692996,0.638120186919213
52,ALGN.OQ,Health Care,50.5324190293923,-11.6748446136424,30.4585205678245,2.06568687081336
53,NLSN.N,Industrials,-11.524103645231099,-11.6270974392315,-17.117273476287902,0.9096047889996121
54,TTWO.OQ,Communication Services,-4.60234781859353,11.190648791721301,20.080242684382302,0.692594819336963
55,BIO.N,Health Care,9.79799491457052,22.9400529476367,50.9711134895874,1.1752953026680601
56,CAG.N,Consumer Staples,-4.64438998271054,-2.14593896265013,2.50242358149786,0.8309950637920059
57,XLNX.OQ,Information Technology,-7.31544264642429,-7.899620243573871,12.0923076531195,1.21601559361929
58,INCY.OQ,Health Care,18.2792953807384,19.2381932824952,42.9497068871093,0.9831917123628041
59,ADBE.OQ,Information Technology,14.4452691510631,18.054542804865,46.2643418529865,1.10102751100189
60,NTRS.OQ,Financials,11.110459261136599,25.823932370213498,29.8428603860401,1.2360704375387601
61,SPGI.N,Financials,9.49679113812205,21.7429704193179,65.5555594108568,1.04994942653619
62,CVX.N,Energy,-2.8864211990748503,0.7995612205281329,10.461593571531699,1.02195639915423
63,AIZ.N,Financials,4.33384479448946,24.106344455692,48.103924410465495,0.49121198126584004
64,PRGO.N,Health Care,-4.42218293457006,26.065826960407602,-2.6002346222565897,1.46887769052749
65,CNC.N,Health Care,30.1387684305987,12.0821661986416,-1.1365508168448002,0.905459631110923
66,AKAM.OQ,Information Technology,-4.39449849163993,8.75095395889647,33.156829163876,0.5834920243288271
67,COG.N,Energy,-6.428300876353751,-28.1833993044803,-24.0280323808962,0.4692768583407871
68,BIIB.OQ,Health Care,27.6469591768299,32.3845917399101,-3.7368252930908104,1.09856545694257
69,K.N,Consumer Staples,4.8293408000220195,19.1365094007694,16.3009380632916,0.530870266091978
70,EQIX.OQ,Real Estate,2.78591725052499,11.349363109806099,55.522833826532704,0.6636715299544449
71,DD.N,Materials,-9.63860851372341,-12.822138379135401,-10.0093845154317,1.2748798200531002
72,WFC.N,Financials,11.743727599744402,21.3723597424097,20.9620232609775,1.1152081548366202
73,SJM.N,Consumer Staples,-3.42935290139067,-15.410989598255998,6.960487864054429,0.407539280342543
74,ZBRA.OQ,Information Technology,25.973961927835898,33.876631195245,60.690696346842394,1.65127938866192
75,CPRT.OQ,Industrials,9.74689705237461,22.192114884189,91.12100020388951,0.7940867205685219
76,BFb.N,Consumer Staples,0.350655330900262,14.7895054551382,41.6312414660946,0.6395349851053771
77,NOW.N,Information Technology,7.90350373491406,3.5041322283220397,64.337785028346,1.3524536598832602
78,TT.N,Industrials,7.592996043764889,6.94578119779985,42.3052294472488,1.23186772327617
79,IBM.N,Information Technology,-4.7528673475205805,1.57405141549243,21.066382034523002,1.3429748381798
80,PAYC.N,Information Technology,22.8075157357093,21.0599981339744,110.360762055441,1.28615127111792
81,DXC.N,Information Technology,11.9719787289448,-27.5356289627845,-31.9668334885081,2.02500499777738
82,NFLX.OQ,Communication Services,3.3708246996875,-10.4553616088269,15.7572298365269,1.30046677936839
83,GL.N,Financials,13.463098908519198,19.4771833906162,40.9709140896204,0.963697531987865
84,HON.N,Industrials,6.662486223555139,3.10722022708425,33.9630386272931,1.09810842048199
85,APTV.N,Consumer Discretionary,6.238839430167429,26.683993738239998,48.9183992481153,2.0234890492418702
86,GIS.N,Consumer Staples,-3.0915000667819905,-0.13161660567782002,48.3525112218957,0.702371038698124
87,NRG.N,Utilities,2.86958749784212,15.541349036641,-1.8916292823492,0.7492244092630279
88,SEE.N,Materials,-3.91194307988612,-12.2066711667873,16.0151895392469,1.01912732660164
89,ROST.OQ,Consumer Discretionary,6.559180413769259,13.8129561228503,47.601901774504604,0.819331403343755
90,BMY.N,Health Care,29.422738745553698,35.805775152696704,29.1216010111853,0.6833674342621989
91,ALB.N,Materials,-3.3154171063184203,-5.5999914179746,-16.1093523476285,1.65212896438986
92,APD.N,Materials,9.48976714772587,8.03804317128101,56.004290500299604,0.865673810172621
93,DOW.N,Materials,11.9538490709363,9.04217406262584,13.5016475838639,1.50799647479112
94,REGN.OQ,Health Care,31.522613598977898,23.1850347322988,0.135818914701669,1.19509115246394
95,XRX.N,Information Technology,19.4894155274927,8.58812358191425,79.178849507026,1.8526519016023302
96,OXY.N,Energy,-18.136540172817398,-19.249333098677898,-36.093114426209205,0.8775218845685121
97,VTR.N,Real Estate,-19.728160559981198,-13.810453727098901,-3.00191053225106,0.15205598694784
98,PNW.N,Utilities,-5.5158825396538305,-8.65063388792194,2.3385231844456698,0.026579643420542004
99,AFL.N,Financials,2.7450538786862,-2.59332017296139,22.2659981045617,0.7137034527124201
100,AON.N,Financials,8.56087744399503,9.0186290230164,38.9942503935636,
101,LMT.N,Industrials,-1.10558223324074,11.5390777744214,41.7740905790829,0.951913550406255
102,ZTS.N,Health Care,5.837523373066981,14.454990593969299,49.828326734094105,0.7818228778307141
103,ABC.N,Health Care,3.05986424812559,1.99805282501282,13.763935786873601,0.9715935819138509
104,CDNS.OQ,Information Technology,5.0661798341169195,1.97873597768417,63.223824169686395,1.15808454115507
105,EA.OQ,Communication Services,6.65859564968876,14.008411521174299,33.434305195538,0.920350593973775
106,ORLY.OQ,Consumer Discretionary,15.7922405623331,13.547788430820901,29.207485186079502,0.6953066267794972
107,FITB.OQ,Financials,9.40036361727465,14.8752914569491,34.943689853246696,1.4107536687605
108,CHRW.OQ,Industrials,-9.05929047195099,-6.77975189611295,-6.942400508922519,0.606657057439148
109,ECL.N,Materials,-2.9462287253685897,-5.79379089623606,25.527882654976896,0.7976819976083142
110,PHM.N,Consumer Discretionary,14.0463659441044,22.2049339846181,57.736946937666,0.611479414321369
111,EXR.N,Real Estate,-11.0755134987957,-2.87287511447404,14.527336461796699,0.125609857067435
112,VRSN.OQ,Information Technology,1.64072804258302,-6.111111110597039,28.354430390156303,1.01313693162054
113,TXT.N,Industrials,-16.1599783564448,-10.784261222437198,-9.524646306101971,1.7042367779224399
114,EBAY.OQ,Consumer Discretionary,-11.812588022456401,-8.34484696278853,26.176876458815798,1.3715003545245799
115,BAC.N,Financials,15.794085402634801,25.221418278460998,45.0064765058371,1.6431638440084197
116,PYPL.OQ,Information Technology,2.86331205232229,-5.681329087294741,30.2853745533458,0.954758223555125
117,CMCSA.OQ,Communication Services,-5.477998296749259,3.87489750446208,22.691562343709897,1.06036955277871
118,EQR.N,Real Estate,-3.54350807828253,5.61203596889075,23.9499871473811,0.447206998119247
119,SBUX.OQ,Consumer Discretionary,-0.22716674066579604,6.30837054325233,40.2786573862066,0.504385818630268
120,EW.N,Health Care,9.237993398362,27.7442505333111,51.5675396728222,0.796574364280342
121,TMO.N,Health Care,8.91206447018835,12.8293251492139,40.8243310760245,1.1222026586526899
122,SLG.N,Real Estate,8.951810495091241,3.12153773706687,6.90176037228378,1.08215890792417
123,HPE.N,Information Technology,7.1548821501681505,15.354113665756099,21.944565259858102,1.57285234512545
124,ENPH.OQ,Information Technology,10.7480653403808,48.6439699896815,365.822784810207,0.985575337439289
125,HAS.OQ,Consumer Discretionary,-13.517602684525,-3.63621212608186,25.576049675152802,1.0269512286278901
126,IR.N,Industrials,15.391078406115,12.032681421234699,89.2728799399914,1.2012028014694098
127,KHC.OQ,Consumer Staples,8.541787704628499,7.758542241486441,-28.3338633234162,1.0162348203692901
128,HAL.N,Energy,9.17805833314207,15.9482668980437,-13.5735443761772,1.50800693638015
129,BR.N,Information Technology,-2.75027428588708,-6.2977165143497595,29.736776319131998,0.6737173404737471
130,QCOM.OQ,Information Technology,14.1696122476018,30.6596898262385,60.781122520466496,1.6374337117928899
131,ATVI.OQ,Communication Services,5.07350305073633,28.474353358726695,25.502122745538102,0.8238509641390359
132,DGX.N,Health Care,0.997382309782635,6.178078921015049,27.206058558156,0.842827815752386
133,TDG.N,Industrials,9.89418191649685,28.8428687795419,79.26920385489191,0.9513311451108231
134,LNC.N,Financials,-0.6835544375423659,-3.6303984951124195,17.8827036793072,1.9639165858596
135,IPG.N,Communication Services,8.03428596482236,6.042411852259179,9.853853836291721,1.10985404265262
