,Instrument,GICS Sector Name,Return On Invested Capital - Mean,"Weighted Average Cost of Capital, (%)",Return On Equity - Mean,"WACC Cost of Equity, (%)",Long Term Growth - Mean,"Total Debt to Total Capital, Percent"
53,NLSN.N,Industrials,2.4,4.82306824049924,28.46717,10.3673460775411,-0.62,77.675983921
54,TTWO.OQ,Communication Services,27.925,4.89156565393656,14.796439999999999,13.906250710106699,12.41767,0.0
55,BIO.N,Health Care,21.1,5.789374183736481,48.0,9.378326821159028,17.8,7.098702656
56,CAG.N,Consumer Staples,6.5520000000000005,4.70792868180467,14.32,7.252956909787089,8.695,58.85728460399999
57,XLNX.OQ,Information Technology,23.933329999999998,7.107336940653241,29.201559999999997,12.653514428169599,7.07333,30.144329686
58,INCY.OQ,Health Care,,5.854574273119679,24.55,14.953844282051001,31.944000000000003,1.920591495
59,ADBE.OQ,Information Technology,37.45,6.97977943808432,31.351,10.3348266612513,21.75,28.211062369
60,NTRS.OQ,Financials,,1.11156997917173,15.31969,11.618265162792099,1.473,91.597587233
61,SPGI.N,Financials,110.1,6.589002811134289,432.395,9.47733900893234,9.6,58.471563981
62,CVX.N,Energy,2.3,7.65454301633038,6.07314,14.2123581707643,5.5,15.665491547
63,AIZ.N,Financials,,4.45225375273683,11.26,8.0212253959719,,26.100923397
64,PRGO.N,Health Care,,4.026740495616299,11.005,9.26549937918465,,36.728331135
65,CNC.N,Health Care,10.2,3.3543620825289304,12.6326,8.96337615219864,12.88225,51.956999016000005
66,AKAM.OQ,Information Technology,24.7,3.3323705292640797,18.42817,10.3348266612513,7.117000000000001,33.464441538
67,COG.N,Energy,,2.51896626090745,21.3385,14.2123581707643,-1.7109999999999999,36.186286746
68,BIIB.OQ,Health Care,23.9,3.49572817149596,29.4642,10.3525341413468,3.3972,30.86364084
69,K.N,Consumer Staples,11.6325,4.007438219788519,38.23114,7.252956909787089,2.76,70.505517978
70,EQIX.OQ,Real Estate,10.4,2.8238238240287,8.75,8.549776378379379,,57.223482693
71,DD.N,Materials,10.1,7.78767781441134,5.76933,13.2411986036639,6.2405,29.5696828975
72,WFC.N,Financials,,4.4409092849318705,10.54688,11.084802783336999,7.96,
73,SJM.N,Consumer Staples,7.2,2.45517541865719,10.635,7.252956909787089,1.2,42.581026273
74,ZBRA.OQ,Information Technology,17.8,10.1164510758362,28.85667,12.079469016977,,40.982028241
75,CPRT.OQ,Industrials,26.8,7.1631310250145805,33.95,10.202077879223,,18.408293227
76,BFb.N,Consumer Staples,23.475,5.509121985153169,39.82,7.23960399800353,4.58,59.701492537
77,NOW.N,Information Technology,8.4,7.184384941022941,30.570290000000004,10.3348266612513,28.11325,24.619206623
78,TT.N,Industrials,9.9,4.1204119897046105,19.16333,10.092244419972198,,43.251381386999995
79,IBM.N,Information Technology,10.45,6.31223640595593,39.65817,10.3348266612513,7.2589999999999995,74.983310286
80,PAYC.N,Information Technology,26.65,9.63455298074444,31.02433,10.3348266612513,25.241,5.835021573
81,DXC.N,Information Technology,,6.42374897678209,13.19,10.3348266612513,,38.731253593000005
82,NFLX.OQ,Communication Services,16.8,5.9869586409194095,30.3745,10.3348266612513,43.5955,66.062327201
83,GL.N,Financials,,7.0675457374591195,11.6376,8.0212253959719,7.3015,18.426749264
84,HON.N,Industrials,18.8,7.237630005443361,32.280440000000006,11.307797217169199,7.309,46.095347832
85,APTV.N,Consumer Discretionary,17.1,7.62567723515617,30.504459999999998,12.4453566479843,7.888,52.107462686999995
86,GIS.N,Consumer Staples,10.76667,3.67544513271046,23.4465,7.252956909787089,5.58,64.660365739
87,NRG.N,Utilities,,4.934336749475039,5.03,5.804958403027659,,77.830624917
88,SEE.N,Materials,52.8,5.963121761103411,109.03,11.7550868190521,6.1,105.42288557200001
89,ROST.OQ,Consumer Discretionary,31.0,6.89836706993372,60.12333,10.202077879223,8.359,8.52067187
90,BMY.N,Health Care,17.1,3.94158645440194,21.05,10.3525341413468,18.3,47.477928701
91,ALB.N,Materials,10.95,8.508108375526481,12.976569999999999,13.2411986036639,10.95,42.697740724
92,APD.N,Materials,15.205,5.40587606026095,17.97875,13.2411986036639,11.95,22.60386155
93,DOW.N,Materials,8.8,6.97346990450997,17.43967,13.2411986036639,-0.96267,54.667095528999994
94,REGN.OQ,Health Care,20.9,2.11661119608668,20.3585,14.953844282051001,7.8268,6.0481548
95,XRX.N,Information Technology,8.2,7.650388022721519,12.30333,12.222592673261001,2.0,42.477963752
96,OXY.N,Energy,-3.7,6.629829875730651,-3.6668300000000005,14.2123581707643,-8.7445,52.990936556
97,VTR.N,Real Estate,,5.99410868454543,-1.76667,8.549776378379379,-0.5,52.915068011
98,PNW.N,Utilities,6.8,2.16629424075522,9.85367,5.804958403027659,4.622669999999999,50.858574207
99,AFL.N,Financials,,6.154231704672769,12.54067,8.0212253959719,2.7305,18.146358009
100,AON.N,Financials,53.0,5.83693730877684,61.3125,,11.883,68.32292432
101,LMT.N,Industrials,24.0,6.344672599380901,109.91233000000001,11.464173959116001,8.7845,79.962085308
102,ZTS.N,Health Care,34.6,4.6431308819555,57.1142,10.3525341413468,10.73,70.420535227
103,ABC.N,Health Care,23.725,3.6799403851300196,44.65188,9.378326821159028,8.285,60.019239667
104,CDNS.OQ,Information Technology,14.8,7.34226024372746,23.4715,10.3348266612513,9.6,14.129493370999999
105,EA.OQ,Communication Services,24.6,6.495735624514281,23.776329999999998,10.3348266612513,9.15,15.71541502
106,ORLY.OQ,Consumer Discretionary,26.83333,6.716303542133991,218.09,10.202077879223,11.3,90.73338795299999
107,FITB.OQ,Financials,,6.79597519100708,10.47385,11.084802783336999,,
108,CHRW.OQ,Industrials,20.3,5.08642453518145,27.183329999999998,10.803269286219098,,44.015904598999995
109,ECL.N,Materials,10.15,6.62772082853477,21.38713,13.2411986036639,11.530999999999999,42.136221062
110,PHM.N,Consumer Discretionary,13.766670000000001,8.25028145854952,17.71667,12.650849221493699,8.2,36.347398796
111,EXR.N,Real Estate,,2.36157657953998,17.62,8.549776378379379,,63.332981936
112,VRSN.OQ,Information Technology,132.6,5.50164677204847,-113.9,10.3348266612513,,600.93288286
113,TXT.N,Industrials,10.6,8.8851163627312,15.133329999999999,11.464173959116001,,40.844768439
114,EBAY.OQ,Consumer Discretionary,78.0,7.076276247168731,61.95033000000001,10.3348266612513,10.607999999999999,73.000940734
115,BAC.N,Financials,,4.76945152706042,11.28786,11.084802783336999,6.281000000000001,
116,PYPL.OQ,Information Technology,-89.99,7.816324294324451,21.772879999999997,10.3348266612513,19.57225,22.723330441999998
117,CMCSA.OQ,Communication Services,7.6866699999999994,5.72009279912415,15.796879999999998,10.3673460775411,9.37883,55.746019551
118,EQR.N,Real Estate,4.9,4.862895849349321,5.7733300000000005,8.549776378379379,,45.147201375
119,SBUX.OQ,Consumer Discretionary,36.6,5.8816220967572805,-33.96286,11.335087953907001,10.895669999999999,226.235818476
120,EW.N,Health Care,20.96,7.09771371404541,26.0704,9.378326821159028,11.770999999999999,12.532945369
121,TMO.N,Health Care,13.9,5.53243243570446,18.2462,9.378326821159028,12.14167,37.430155818
122,SLG.N,Real Estate,6.6,6.27029524526259,2.74667,8.549776378379379,,47.204097958999995
123,HPE.N,Information Technology,6.0,4.87772977839841,11.67113,12.3019579733972,6.63575,44.625270432
124,ENPH.OQ,Information Technology,33.5,8.53875817351102,44.195,10.6214364021088,138.009,27.939537531
125,HAS.OQ,Consumer Discretionary,17.78333,5.28489151152246,25.69,13.906250710106699,13.9,57.464902329
126,IR.N,Industrials,7.05,8.954552152466071,10.19,12.2467575459445,15.2,46.287306466000004
127,KHC.OQ,Consumer Staples,4.33333,5.63413017413988,5.36667,7.252956909787089,-5.0908,36.106824046999996
128,HAL.N,Energy,10.3,12.526117220180002,16.23522,12.310044787855198,-50.92175,56.584072711000005
129,BR.N,Information Technology,25.1,5.8533320460731195,54.6,9.47733900893234,,56.599561183999995
130,QCOM.OQ,Information Technology,20.65,8.46683619495074,120.46428999999999,12.653514428169599,25.85,76.478198371
131,ATVI.OQ,Communication Services,12.2,5.023538244861999,14.8405,10.3348266612513,8.81967,17.280361757
132,DGX.N,Health Care,9.5,6.0941495038265705,15.11333,8.96337615219864,4.79767,45.739572545
133,TDG.N,Industrials,56.9,7.54645230693097,-38.95925,11.464173959116001,14.030999999999999,120.587339543
134,LNC.N,Financials,,8.884444368114439,11.84113,8.0212253959719,9.883,24.435830519
135,IPG.N,Communication Services,8.8,5.30204820866492,25.107,10.3673460775411,4.5,52.659658676999996
136,JNPR.N,Information Technology,12.15,5.20884819721282,12.599,9.59548147941151,-3.25,26.751926285
137,TMUS.OQ,Communication Services,10.515,3.9325576916800395,13.165999999999999,5.698387915933809,17.7,50.616669812
138,CTLT.N,Health Care,,9.018319685776909,13.195,10.3525341413468,9.665,56.394473559
139,ESS.N,Real Estate,,4.64245601283034,6.97,8.549776378379379,,47.420195959
140,WLTW.OQ,Financials,29.7,5.11425377546019,13.918,10.8116134287481,8.545,35.238273686999996
141,JBHT.OQ,Industrials,17.73333,6.89907275025568,24.688129999999997,10.803269286219098,12.2145,36.368902952
142,AMGN.OQ,Health Care,18.7,4.80412949400312,68.2166,10.3525341413468,6.749,75.55841924399999
143,TAP.N,Consumer Staples,5.3,4.71144253359595,6.3194300000000005,7.23960399800353,-4.8665,39.794723215
144,EFX.N,Industrials,10.7,7.88310145291865,22.43586,9.47733900893234,6.184,56.325035383999996
145,UAL.OQ,Industrials,12.36667,5.80979186843799,20.845,13.633734384231401,11.9725,56.237428365
146,DISCA.OQ,Communication Services,10.7,5.477378342752,23.31333,10.3673460775411,17.85,56.699837163000005
147,GRMN.OQ,Consumer Discretionary,21.55,6.799113318099019,16.9146,9.34900454760019,6.4245,0.0
148,NI.N,Utilities,6.9,2.27265539302984,8.8902,5.960782264626791,4.3133300000000006,61.696151508
149,ILMN.OQ,Health Care,36.85,7.2281240306728,19.811429999999998,9.378326821159028,19.18,19.829683698
150,CSCO.OQ,Information Technology,41.05,6.119356013285249,36.278,9.59548147941151,6.867000000000001,42.354516888
151,FRC.N,Financials,,7.28883730902817,9.68056,11.084802783336999,7.5489999999999995,
152,MDLZ.OQ,Consumer Staples,8.35,4.32249204759508,14.68,7.252956909787089,7.853330000000001,40.281573136999995
153,FLIR.OQ,Information Technology,,9.27083617747851,,,,26.561396321
154,VNO.N,Real Estate,4.7,5.781750960379171,3.5533300000000003,8.549776378379379,,47.458482368
155,LHX.N,Industrials,7.8,5.4730734294325805,11.93183,11.464173959116001,14.3245,23.41571823
156,NKE.N,Consumer Discretionary,41.16,6.11432269108559,55.929669999999994,10.2417018489975,13.889000000000001,27.789759565
157,MRO.N,Energy,-3.1,8.95012764161659,0.04671,14.2123581707643,12.3,31.160077036
158,ANTM.N,Health Care,13.9,6.04643244819916,16.53286,8.96337615219864,16.3006,38.764402755999996
159,PPL.N,Utilities,7.1,3.50576090699594,17.95,5.960782264626791,,63.948938532
160,CCI.N,Real Estate,11.5,2.85603536682705,11.0075,8.549776378379379,21.0,63.337993708999996
161,FAST.OQ,Industrials,23.7,8.54676974837592,30.523329999999998,12.2467575459445,,11.459509732
162,RJF.N,Financials,17.3,8.71220400953947,14.42625,11.618265162792099,8.484,79.1369617788
163,FCX.N,Materials,10.0,12.0215927226976,14.9715,9.62147524150461,281.185,36.026985407
164,LNT.OQ,Utilities,6.55,2.60433248853582,10.8175,5.804958403027659,5.65,54.703461916
165,NWSA.OQ,Communication Services,4.6,10.010828182574901,2.95175,10.3673460775411,12.209000000000001,12.351241075
166,TSLA.OQ,Consumer Discretionary,12.25,13.6936471904594,21.73386,11.236470235190499,,62.329880626000005
167,FFIV.OQ,Information Technology,37.95,7.67920569654671,29.35543,10.3348266612513,4.502669999999999,0.0
168,MCD.N,Consumer Discretionary,20.75,4.42863035182653,-59.86,11.335087953907001,7.5360000000000005,131.618329489
169,ADSK.OQ,Information Technology,46.35,9.179289599704079,76.03933,10.3348266612513,81.91,107.149098011
170,HST.OQ,Real Estate,5.3,6.4741049923088,8.986,8.549776378379379,,33.691501643
171,XEL.OQ,Utilities,4.35,,10.414000000000001,5.804958403027659,6.1,58.659130651999995
172,IDXX.OQ,Health Care,,6.286688516573559,,9.378326821159028,19.0775,83.31970081
173,LB.N,Consumer Discretionary,13.2,8.15484701731846,14.7405,,-4.013,136.696121748
174,PCAR.OQ,Industrials,,7.405063538293709,15.657,12.2467575459445,-2.6910000000000003,53.625452704
175,PSA.N,Real Estate,11.3,2.11117218512876,21.5,8.549776378379379,,17.323486454
176,PVH.N,Consumer Discretionary,10.7,8.71773630736615,10.68571,10.2417018489975,2.6433299999999997,32.703632711
177,KO.N,Consumer Staples,16.97,4.05098979760857,47.09763,7.23960399800353,8.3615,66.962621945
178,HRL.N,Consumer Staples,14.7,0.75606886702638,15.193,7.252956909787089,4.1,4.0482322580000005
179,TEL.N,Information Technology,11.83333,8.85337113365641,16.2425,9.628564440246802,,27.278981768
180,JPM.N,Financials,,4.2609586127384,14.61367,11.084802783336999,7.117000000000001,
181,GE.N,Industrials,20.4,5.146733729288,18.30357,11.307797217169199,7.635,75.2689596912
182,FLS.N,Industrials,9.7,8.59243613575418,17.5205,12.2467575459445,11.18033,43.7278820418
183,CDW.OQ,Information Technology,,6.708134810320599,99.58466999999999,10.3348266612513,11.8835,76.84070903199999
184,BDX.N,Health Care,9.45,5.16199605116065,15.291670000000002,9.378326821159028,7.9,47.910849744
185,MMC.N,Financials,85.1,5.83298811687625,28.214000000000002,8.0212253959719,9.96467,60.083421278
186,WELL.N,Real Estate,,5.4491237609743,6.57,8.549776378379379,,46.940396356
187,MSFT.OQ,Information Technology,28.6,5.95949770791911,36.6615,10.3348266612513,14.16,43.489689754
188,VFC.N,Consumer Discretionary,16.55,8.19296125504883,32.1245,10.2417018489975,10.0,39.275544473000004
189,GPN.N,Information Technology,,7.23616301152832,9.77167,9.47733900893234,19.465,25.472339654000002
190,MRK.N,Health Care,31.7,3.45629100157376,49.8825,10.3525341413468,8.18,50.329531778
191,PG.N,Consumer Staples,16.828,3.40477108095124,25.304170000000003,6.23868744480732,8.31575,38.742902756999996
192,FANG.OQ,Energy,3.6,9.10732232170722,5.3806,14.2123581707643,17.2,26.488139270999998
193,UNP.N,Industrials,14.22,6.78963033672703,44.927890000000005,10.803269286219098,11.0232,58.161004431
194,FB.OQ,Communication Services,27.46667,8.8076224437704,21.92846,10.3348266612513,13.2,0.465885922
195,PXD.N,Energy,4.0,11.129571499476302,9.72567,14.2123581707643,22.40825,19.098798398
196,RE.N,Financials,,4.47622256302048,10.63,8.20383015498027,2.6189999999999998,6.489687416000001
197,CTXS.OQ,Information Technology,31.433329999999998,2.47169456017855,83.3275,10.3348266612513,6.4,47.003319031000004
198,TSN.N,Consumer Staples,12.25,4.4093741081294695,15.71975,7.252956909787089,9.033,45.615108189
199,KSU.N,Industrials,11.375,6.268267808200299,17.37814,10.803269286219098,13.91075,40.616123825
200,WMT.N,Consumer Staples,11.46667,3.6890643244296197,18.51173,5.325655387653059,5.95,40.044551944
201,NVR.N,Consumer Discretionary,33.75,6.838022139381809,34.1,12.650849221493699,10.0,20.3535241
202,IFF.N,Materials,7.225,5.879528803716401,10.562000000000001,7.252956909787089,,40.939529985
203,KLAC.OQ,Information Technology,32.85,8.0799967426114,51.193999999999996,12.653514428169599,14.085,56.111127957
204,MTB.N,Financials,,6.668269309692549,12.18344,11.084802783336999,1.7,
205,HBAN.OQ,Financials,,6.61153995539674,11.86375,11.084802783336999,4.9,
206,DLR.N,Real Estate,,2.22244710248726,3.835,8.549776378379379,,49.16699439
207,MTD.N,Health Care,38.25,7.07566593634566,323.714,12.2467575459445,10.3,75.42170025899999
208,CB.N,Financials,,4.51868821204975,8.917,9.06229830642042,3.7595,21.512972183000002
209,PEP.OQ,Consumer Staples,16.363329999999998,4.16240744535428,55.3804,7.23960399800353,6.22225,68.322822567
210,ABMD.OQ,Health Care,,9.73145427710999,17.7,9.378326821159028,,0.0
211,MCK.N,Health Care,19.566670000000002,5.32727917762637,33.90043,5.325655387653059,8.03825,43.965267728
212,EVRG.N,Utilities,,2.4375098365565497,8.51,5.804958403027659,6.5,53.928477078
213,MMM.N,Industrials,15.3,6.01555184249318,48.319140000000004,11.307797217169199,4.419,66.877105754
214,MAA.N,Real Estate,,4.59952767179682,,8.549776378379379,,41.406582595
215,WM.N,Industrials,10.7,4.940800308808231,27.133329999999997,9.47733900893234,5.79,65.62621548
216,AJG.N,Financials,,4.66711053092442,12.11,8.0212253959719,11.93,46.900897966
217,WHR.N,Consumer Discretionary,10.2,9.01503751104562,28.03333,11.8811627621446,4.4,54.801887828000005
218,RTX.N,Industrials,17.6,8.504813007039571,16.0175,11.464173959116001,8.34167,49.38683231
219,HSY.N,Consumer Staples,25.2925,2.69447958445889,63.81567,7.252956909787089,7.49667,70.972301492
220,CMG.N,Consumer Discretionary,19.8,9.09604750484749,21.935570000000002,11.335087953907001,24.869329999999998,0.0
221,ORCL.N,Information Technology,18.6,4.68107877025919,82.66386,10.3348266612513,9.61225,71.516818871
222,COST.OQ,Consumer Staples,28.66,4.93576955901393,21.47285,8.95513999810893,6.779,31.732959523
223,VIAC.OQ,Communication Services,9.55,6.93967102121718,20.7895,10.3673460775411,4.4225,58.021821338
224,TDY.N,Industrials,,7.23703103740539,,12.079469016977,,23.857739881999997
225,ED.N,Utilities,6.75,1.6889794050279798,8.332130000000001,5.804958403027659,2.4115,54.329346271999995
226,STX.OQ,Information Technology,24.2,4.5217736133556,72.008,10.079331773022199,7.24,66.297739673
227,APH.N,Information Technology,14.6,8.1653773852644,25.5725,12.079469016977,6.1,43.968596472
228,WAB.N,Industrials,,8.80074545897105,8.86,12.2467575459445,10.95,30.710190045
229,PNC.N,Financials,,6.7929634541763795,11.0688,11.084802783336999,5.6025,
230,FE.N,Utilities,9.6,2.20543735879886,17.55,5.804958403027659,-6.6,75.06524148300001
231,CCL.N,Consumer Discretionary,7.33333,9.042944020357561,11.46457,11.335087953907001,7.55,31.198632924
232,HLT.N,Consumer Discretionary,38.025,7.11202541468534,-65.55,11.335087953907001,14.7,106.27576120200001
233,MCHP.OQ,Information Technology,11.63333,9.20658267095968,18.582,12.653514428169599,2.9,66.093815127
234,AZO.N,Consumer Discretionary,27.2,5.583649913655179,-87.76633000000001,10.202077879223,10.95,148.294647761
235,WAT.N,Health Care,49.35,5.69789852093418,-164.95143000000002,9.378326821159028,7.7666699999999995,114.764397405
236,WRK.N,Materials,10.4,5.895570719502441,8.16933,11.7550868190521,-1.9866700000000002,46.269569415
237,CINF.OQ,Financials,,4.5839650369426606,6.69667,8.0212253959719,-3.4645,8.23332403
238,FTV.N,Industrials,12.45,6.9628253805107105,15.8985,12.2467575459445,11.284,46.096470143000005
239,TJX.N,Consumer Discretionary,27.2,6.46258180312319,57.71816999999999,8.95513999810893,8.25,27.32644523
240,NSC.N,Industrials,11.075,7.93400914568961,19.77713,10.803269286219098,9.72467,44.543462381000005
241,LRCX.OQ,Information Technology,34.75,8.55052888364209,57.523999999999994,12.653514428169599,16.1,49.26992274
242,KMX.N,Consumer Discretionary,,7.0332233043096695,23.9725,10.202077879223,12.1,80.849715617
243,MHK.N,Consumer Discretionary,7.24,7.49801746469305,8.53333,11.8811627621446,4.04,24.025857831
244,KEY.N,Financials,,6.6515193983589995,11.64615,11.084802783336999,5.585,
245,BA.N,Industrials,43.2,7.96421924568328,-77.7338,11.464173959116001,12.333,143.67961267200002
246,FOXA.OQ,Communication Services,15.375,5.609218445985191,15.63729,10.3673460775411,-2.83333,39.951473547
247,J.N,Industrials,10.2,5.91560344944543,14.153329999999999,11.9047329479292,12.53833,19.542319427
248,AVY.N,Materials,18.3,6.166973986723111,40.629,11.7550868190521,10.56667,61.698743439
249,LLY.N,Health Care,34.25,,98.5175,10.3525341413468,10.95,85.01856652
250,SIVB.OQ,Financials,,13.4166542018786,13.2525,11.084802783336999,8.0,
251,CTVA.N,Materials,9.126669999999999,6.13062415821363,5.13086,7.252956909787089,12.720999999999998,0.49438748600000004
252,CXO.N^A21,Energy,,,3.50975,14.2123581707643,6.492999999999999,18.258711042
253,LUV.N,Industrials,18.35,6.67635857029983,24.633329999999997,13.633734384231401,12.6,21.325118028
254,GILD.OQ,Health Care,,3.11856028408895,37.6415,14.953844282051001,0.30725,52.05638930600001
255,ES.N,Utilities,7.5,2.4472866899918704,9.461,5.804958403027659,5.727,54.927589616999995
256,V.N,Information Technology,37.5,6.69902972823522,40.40982,10.3348266612513,15.165999999999999,32.538463035
257,ITW.N,Industrials,,6.888343659591009,115.68700000000001,11.307797217169199,4.5445,71.91323693
258,GPS.N,Consumer Discretionary,7.6,8.801035094622302,18.9052,10.202077879223,-6.776,27.360350493000002
259,PBCT.OQ,Financials,,7.04078666762772,7.27663,11.084802783336999,,
260,ABT.N,Health Care,12.535,,18.1402,9.378326821159028,10.9486,35.981920072
261,CPRI.N,Consumer Discretionary,14.6,10.678611565984,22.935129999999997,11.908884500448899,1.32033,51.299480208
262,AXP.N,Financials,,4.47256778318988,34.94553,11.084802783336999,9.486,85.637625673
263,SPG.N,Real Estate,10.6,5.5093782919101795,89.86667,8.549776378379379,,88.530945838
264,JNJ.N,Health Care,23.0,,31.0894,10.3525341413468,5.79167,31.773492261999998
265,ULTA.OQ,Consumer Discretionary,20.9,11.889124316814302,46.011379999999996,10.202077879223,7.452999999999999,0.0
266,ZBH.N,Health Care,10.3,7.6432216853907,11.72633,9.378326821159028,6.0066,39.863546811999996
267,LW.N,Consumer Staples,20.866670000000003,5.2172552929350005,99.23333000000001,7.252956909787089,8.2,100.19810508200001
268,UNM.N,Financials,,6.77653171775777,10.9176,8.0212253959719,5.367000000000001,25.02783713
269,GS.N,Financials,,2.56833593924335,11.0744,11.618265162792099,8.472000000000001,86.65782778100001
270,ADP.OQ,Information Technology,,5.4500935170886695,29.504,10.3348266612513,14.845,27.049080666
271,CMS.N,Utilities,7.7,1.78683589794159,14.254629999999999,5.960782264626791,7.505,72.336233788
272,WY.N,Real Estate,6.1,10.780479820952802,8.2,8.549776378379379,,43.943237128999996
273,CBOE.Z,Financials,,4.73436842332759,16.8225,11.618265162792099,4.12933,20.543663573
274,O.N,Real Estate,,4.405487848849259,5.50667,8.549776378379379,5.45,44.645713717
275,ROP.N,Industrials,9.75,6.35092220548872,12.46667,12.2467575459445,5.5,35.723089008
