,Instrument,GICS Sector Name,Return On Invested Capital - Mean,"Weighted Average Cost of Capital, (%)",Return On Equity - Mean,"WACC Cost of Equity, (%)",Long Term Growth - Mean,"Total Debt to Total Capital, Percent"
56,CAG.N,Consumer Staples,7.3425,4.936425771450519,14.960429999999999,7.19776121874175,9.85,58.85728460399999
57,XLNX.OQ,Information Technology,27.25,7.107336940653241,31.154629999999997,9.671241047964731,12.64667,30.144329686
58,INCY.OQ,Health Care,20.8,5.854574273119679,26.3835,8.23588664391907,47.205,1.84139724
59,ADBE.OQ,Information Technology,31.1,6.97977943808432,32.78738,8.54535058321592,23.1,30.533531891
60,NTRS.OQ,Financials,,1.11142192873839,14.943879999999998,9.466218247403821,-2.44,91.858486751
61,SPGI.N,Financials,56.4,6.589002811134289,309.4425,8.45467556300231,,61.381159906
62,CVX.N,Energy,5.0,7.65454301633038,8.45556,8.10814757553438,4.144,18.126680028
63,AIZ.N,Financials,,4.45225375273683,10.3925,4.88569674830793,,28.095631591
64,PRGO.N,Health Care,4.8,4.026740495616299,9.23333,11.0520781255424,,36.388530385
65,CNC.N,Health Care,14.45,3.3543620825289304,13.8422,7.151088973359831,14.77225,37.754813936
66,AKAM.OQ,Information Technology,19.1,3.3323705292640797,19.3075,5.70813536815822,,32.838182579
67,COG.N,Energy,11.7,2.50716636572394,22.312170000000002,5.35033865668729,10.228,36.994770783
68,BIIB.OQ,Health Care,23.1,3.49572817149596,34.2148,8.24050034933269,4.5548,31.297283334
69,K.N,Consumer Staples,14.395,4.199103823717509,40.30157,5.24884626099982,0.75,73.788582808
70,EQIX.OQ,Real Estate,10.5,2.82388321416805,8.485,6.094623030131769,,61.085779603999995
71,DD.N,Materials,14.32,7.78767781441134,7.559,9.76628774872156,6.2055,11.644662287000001
72,WFC.N,Financials,,4.4409092849318705,11.071110000000001,8.7252137422086,2.29,
73,SJM.N,Consumer Staples,8.11,2.62520877307041,10.860330000000001,4.52887663094251,3.3,42.581026273
74,ZBRA.OQ,Information Technology,16.9,10.1164510758362,32.2,11.796747388694401,,54.374572796
75,CPRT.OQ,Industrials,24.7,7.1631194149954105,35.6,6.932420273859969,,18.408293227
76,BFb.N,Consumer Staples,25.425,5.529012194018309,42.767140000000005,6.04959039254792,7.02,59.701492537
77,NOW.N,Information Technology,8.9,7.1844007726931,39.5945,9.989832200786461,33.35,37.323298584
78,TT.N,Industrials,12.53333,4.1204119897046105,22.49925,9.361355511190801,11.1445,36.673210172
79,IBM.N,Information Technology,11.5,6.31223640595593,49.40117,10.1314636838565,2.191,73.017643965
80,PAYC.N,Information Technology,31.4,9.63455298074444,36.463,10.1076617703466,24.709329999999998,9.315927204
81,DXC.N,Information Technology,18.7,6.4240446511353095,15.333329999999998,13.8099293809191,2.8,38.731253593000005
82,NFLX.OQ,Communication Services,13.433329999999998,5.9869586409194095,30.149820000000002,9.408272042981382,47.3212,66.41563918
83,GL.N,Financials,,7.0675457374591195,12.46086,7.80496103711486,7.6,23.516717725
84,HON.N,Industrials,27.25,7.23753322165503,34.44871,8.68466076691616,6.7493300000000005,46.889730761
85,APTV.N,Consumer Discretionary,20.366670000000003,7.62567723515617,34.03369,14.2680838550977,8.472000000000001,54.205141003
86,GIS.N,Consumer Staples,10.4275,3.84833082172086,23.43514,6.25402810955346,6.53,64.660365739
87,NRG.N,Utilities,33.7,4.934336749475039,4.9925,6.76210213009514,,122.898605352
88,SEE.N,Materials,38.8,5.963121761103411,-128.53467,8.607956186431,9.5,111.153058613
89,ROST.OQ,Consumer Discretionary,31.6,6.89843160572087,50.78622,7.12574297780421,8.4295,8.635266401
90,BMY.N,Health Care,17.45,3.94158645440194,26.2,6.19825394744409,4.9,34.219593965
91,ALB.N,Materials,12.1,8.508108375526481,15.42733,12.1793797512431,7.2,31.206273134
92,APD.N,Materials,13.58,5.40587606026095,16.43988,7.18014202304114,12.186,25.436156089
93,DOW.N,Materials,12.13333,6.97346990450997,16.09638,10.2058436201693,3.218,37.168753504
94,REGN.OQ,Health Care,22.6,2.11661119608668,22.59,8.899434416574561,5.2468,7.484840161
95,XRX.N,Information Technology,8.7,7.650388022721519,17.311,13.040250100332699,9.084,49.890298578999996
96,OXY.N,Energy,1.85,6.629829875730651,7.399,7.26350520959651,-8.907,32.600246469
97,VTR.N,Real Estate,4.2,5.9945663782606795,-1.33667,3.3363763502989197,,50.646341692
98,PNW.N,Utilities,7.75,2.16629424075522,10.136000000000001,2.33980612421734,5.048,49.3653852
99,AFL.N,Financials,,6.154231704672769,13.265,6.2620917653620305,4.2,19.760601915
100,AON.N,Financials,22.1,5.83697790852844,53.872,,11.844330000000001,60.317908202
101,LMT.N,Industrials,39.55,6.35107307246851,145.9225,7.7939810998842,14.474,90.683469427
102,ZTS.N,Health Care,35.0,4.6431308819555,59.86733,7.1420503730453895,11.1164,74.701864073
103,ABC.N,Health Care,21.475,3.6798300759217404,46.48089,8.0735213410919,8.08333,60.454037539
104,CDNS.OQ,Information Technology,14.5,7.34224146454409,29.386670000000002,9.0012582780768,,25.684550658000003
105,EA.OQ,Communication Services,20.425,6.4957056649612,24.80764,7.79736494601527,6.18633,15.71541502
106,ORLY.OQ,Consumer Discretionary,25.1,6.716369294829541,1113.844,6.30474618167568,11.7,90.620875366
107,FITB.OQ,Financials,,6.79597519100708,11.13786,10.560736684353401,13.11,
108,CHRW.OQ,Industrials,27.62,5.08642453518145,36.7028,5.9283702870469295,4.82975,47.418002105
109,ECL.N,Materials,9.75,6.62772082853477,20.799,6.87307119318149,13.06667,46.660661774
110,PHM.N,Consumer Discretionary,12.8,8.25028145854952,17.325,5.9055472239110705,3.8,41.563982572
111,EXR.N,Real Estate,9.4,2.36193600751863,18.285,3.02265400431145,,63.33493354
112,VRSN.OQ,Information Technology,76.5,5.5017207596377995,-52.05,8.26364993157131,,446.73864350199995
113,TXT.N,Industrials,12.0,8.8851163627312,15.5676,12.9876932652882,9.471,42.156862745
114,EBAY.OQ,Consumer Discretionary,99.6,7.076459400327099,68.62489000000001,10.4468777156799,13.07167,59.508767406000004
115,BAC.N,Financials,,4.76945152706042,11.58635,11.8980491092136,8.77,
116,PYPL.OQ,Information Technology,36.18333,7.81636685640863,20.525560000000002,7.82810459241864,19.114,11.493327197000001
117,CMCSA.OQ,Communication Services,8.4,5.72009279912415,16.86422,8.66129640941866,10.29725,60.219011538000004
118,EQR.N,Real Estate,5.0,4.862623492244389,5.1075,4.90490483497841,,44.997074506000004
119,SBUX.OQ,Consumer Discretionary,35.2,5.8816220967572805,-49.17367,5.1126288991929805,13.767999999999999,88.92416092799999
120,EW.N,Health Care,39.86333,7.09771371404541,26.988570000000003,7.05306704797797,11.7775,15.901665685
121,TMO.N,Health Care,12.28,5.53243243570446,16.53286,8.9000378585885,11.36667,40.772071453
122,SLG.N,Real Estate,6.5,6.270839301459401,3.39667,8.70489799050495,,45.701107663
123,HPE.N,Information Technology,7.3,4.87772977839841,12.06025,11.9211972302966,7.7035,36.333981745
124,ENPH.OQ,Information Technology,30.0,8.53875817351102,47.178670000000004,6.800879678206531,127.55799999999999,93.385449009
125,HAS.OQ,Consumer Discretionary,28.83333,5.28489151152246,37.325,8.62354693604247,13.9,49.282315185
126,IR.N,Industrials,6.9,8.954552152466071,18.2234,9.178015212840231,8.904,49.941758012
127,KHC.OQ,Consumer Staples,4.6,5.63413017413988,6.024859999999999,8.34785441262994,-8.26667,37.576254431
128,HAL.N,Energy,11.55,12.540418384607598,15.900179999999999,10.624419661315802,1.3459999999999999,51.933924255
129,BR.N,Information Technology,,5.8533320460731195,54.0,6.15639953769709,,56.599561183999995
130,QCOM.OQ,Information Technology,21.0,8.46683619495074,224.62,11.843799163129,,95.310320781
131,ATVI.OQ,Communication Services,9.05,5.023538244861999,13.967379999999999,7.2785292162293205,6.24825,18.993102468
132,DGX.N,Health Care,9.05,6.0941495038265705,13.5492,7.12997437498322,5.58375,42.753079807
133,TDG.N,Industrials,29.9,7.54645230693097,-64.0266,7.68013159002611,15.850670000000001,116.338439603
134,LNC.N,Financials,,8.884444368114439,12.2706,14.250270998280401,11.38,28.921690029
135,IPG.N,Communication Services,9.7,5.30204820866492,26.88925,8.85246767288036,6.2,58.945174988999995
136,JNPR.N,Information Technology,8.8,5.20884819721282,13.413,8.016726442895381,2.0725,30.723047313000002
137,TMUS.OQ,Communication Services,10.15,3.9325576916800395,13.942829999999999,4.41740198836224,18.9,54.912261501
138,CTLT.N,Health Care,,9.018319685776909,15.36,12.357174294495099,8.2,56.394473559
139,ESS.N,Real Estate,,4.64290140816813,6.295,3.98206494051152,,46.579313901000006
140,WLTW.OQ,Financials,26.7,5.11429006738299,13.218,7.67215812846717,10.02333,31.532086843000002
141,JBHT.OQ,Industrials,17.8,6.89907275025568,25.615,9.00418929116074,7.106669999999999,35.351737954
142,AMGN.OQ,Health Care,17.0,4.80412949400312,72.94,8.69588854325294,7.7666699999999995,73.077171595
143,TAP.N,Consumer Staples,6.066669999999999,5.091756242909559,6.824110000000001,6.8478627232842095,-1.845,43.296964593
144,EFX.N,Industrials,27.35,7.88310145291865,21.16788,9.34802586161784,3.44,45.508702858999996
145,UAL.OQ,Industrials,14.733329999999999,5.80979186843799,23.01943,9.328788437467038,16.17525,57.866912813999996
146,DISCA.OQ,Communication Services,16.133329999999997,5.477378342752,20.99275,11.4332168771903,22.235,61.490296595
147,GRMN.OQ,Consumer Discretionary,21.95,6.799113318099019,16.5422,6.99244957386974,5.5055,0.0
148,NI.N,Utilities,6.35,2.27265539302984,8.9908,3.17319611490843,4.66367,61.360567071000006
149,ILMN.OQ,Health Care,34.46,7.2281240306728,19.46286,8.491984476893249,15.6,33.830255801999996
150,CSCO.OQ,Information Technology,46.15,6.119356013285249,42.37986,9.72323966484657,6.834,42.354516888
151,FRC.N,Financials,,7.28883730902817,10.05647,7.38080159158586,11.3,
152,MDLZ.OQ,Consumer Staples,8.148,4.4635033465996905,14.52414,6.868104886774519,5.8,41.674038789
153,FLIR.OQ,Information Technology,,9.27083617747851,,,,18.355668815999998
154,VNO.N,Real Estate,4.8,5.78238031691882,5.94,8.023906320580661,,62.54183445100001
155,LHX.N,Industrials,7.8,5.4730734294325805,15.3624,7.4859793845220395,22.564,53.621958121000006
156,NKE.N,Consumer Discretionary,25.175,6.11432269108559,56.7938,7.1209379265199395,15.849,27.789759565
157,MRO.N,Energy,2.7,8.89243441991178,3.054,16.011615677369303,43.2445,31.196459976
158,ANTM.N,Health Care,13.1675,6.046301744546899,17.049429999999997,6.456623810788,17.779,40.230775674
159,PPL.N,Utilities,7.7,3.50576090699594,17.9714,5.16161484345402,,65.395119634
160,CCI.N,Real Estate,11.0,2.85631255888394,8.064,3.5754377236930197,21.0,59.045057162
161,FAST.OQ,Industrials,23.35,8.54676974837592,30.904,9.491949300155019,,17.839940058
162,RJF.N,Financials,18.4,8.71220400953947,15.797,11.357455326596101,9.001,78.0916500863
163,FCX.N,Materials,6.75,12.0215927226976,10.2105,16.9612782967731,0.0285,38.373574897
164,LNT.OQ,Utilities,7.35,2.60433248853582,10.9766,3.25769244770066,5.05,55.397634603
165,NWSA.OQ,Communication Services,5.0,10.010828182574901,3.2696,11.1774473810399,18.331,12.351241075
166,TSLA.OQ,Consumer Discretionary,-0.8,13.6936471904594,-0.23199999999999998,5.24190201955264,,65.47108213199999
167,FFIV.OQ,Information Technology,21.5,7.67920569654671,28.677,8.498760025544009,4.4395,0.0
168,MCD.N,Consumer Discretionary,24.0,4.42863035182653,-75.74,4.84501236469342,6.74033,125.218298821
169,ADSK.OQ,Information Technology,113.75,9.17932192311,194.18075,13.3844573714314,80.31,111.23721227600001
170,HST.OQ,Real Estate,9.53333,6.47464390622195,9.26125,9.0890346459389,,33.275518168000005
171,XEL.OQ,Utilities,4.55,,10.4555,2.6119160453098904,5.8,58.525908582
172,IDXX.OQ,Health Care,195.65,6.28667113028222,73.1,6.818202582626481,19.451,101.038261505
173,LB.N,Consumer Discretionary,12.95,8.15484701731846,-149.4404,7.0886765314958,-0.794,117.393927207
174,PCAR.OQ,Industrials,19.566670000000002,7.405063538293709,21.699170000000002,9.80720425225792,-1.2670000000000001,53.660601616
175,PSA.N,Real Estate,12.6,2.11113295641245,23.453329999999998,2.5692843278736,,13.377678587
176,PVH.N,Consumer Discretionary,11.6,8.71773630736615,11.5725,11.2336235890482,6.185,32.703632711
177,KO.N,Consumer Staples,16.025,4.10415500891065,49.274570000000004,4.6288296223769105,5.2024,69.879251486
178,HRL.N,Consumer Staples,15.266670000000001,0.7688954501763481,15.7015,2.19055627318192,,10.030085118999999
179,TEL.N,Information Technology,12.4,8.86431942880186,17.53875,8.694872112545559,,26.970534690999997
180,JPM.N,Financials,,4.2609586127384,14.59315,9.31010385841903,5.72,
181,GE.N,Industrials,14.95,5.1459142983955495,15.9136,9.07941963139347,10.0695,66.803799305
182,FLS.N,Industrials,9.3,8.59243613575418,17.46025,12.367167848356399,16.58833,47.173301839
183,CDW.OQ,Information Technology,,6.708134810320599,83.476,8.4087733990143,13.65,76.691046417
184,BDX.N,Health Care,8.9,5.16199605116065,15.60333,8.87530519653003,9.93333,50.589564358000004
185,MMC.N,Financials,24.5,5.83298811687625,27.912,6.433143737757349,8.75367,43.436754177
186,WELL.N,Real Estate,4.7,5.4496203310568205,5.3725,3.11791965415059,,45.238640288999996
187,MSFT.OQ,Information Technology,28.7,5.95949770791911,35.28114,9.4166084923644,15.266670000000001,43.489689754
188,VFC.N,Consumer Discretionary,22.2,8.192844710588309,32.28983,9.42507878266408,5.4,39.275544473000004
189,GPN.N,Information Technology,,7.23616301152832,20.63875,8.07775254172282,16.505,58.207917443
190,MRK.N,Health Care,32.0,3.45629100157376,50.438,5.144334081093611,10.16667,48.299869221
191,PG.N,Consumer Staples,15.72,3.40477108095124,24.288,4.40778005085475,7.29833,38.742902756999996
192,FANG.OQ,Energy,8.7,9.0527172381109,9.7998,6.75216415428604,32.62325,23.962395199
193,UNP.N,Industrials,15.1,6.78963033672703,40.0958,8.576818819031121,12.0235,52.298313636
194,FB.OQ,Communication Services,27.46667,8.8076224437704,24.36446,8.300024020464129,20.16667,0.0
195,PXD.N,Energy,10.6,11.112522009496901,11.7685,9.14382859065176,46.06399999999999,15.866620354
196,RE.N,Financials,,4.47622256302048,10.373330000000001,3.5513673312364604,74.6945,7.4591760935
197,CTXS.OQ,Information Technology,49.1,2.4717972826866297,89.1,8.252772335796749,7.8,77.552231492
198,TSN.N,Consumer Staples,12.73,4.6658842921407695,16.459,4.48275277625313,6.2495,43.524069829
199,KSU.N,Industrials,10.925,6.268267808200299,14.368,7.8037076386423,14.463,34.382071311
200,WMT.N,Consumer Staples,9.26,3.6890643244296197,18.448079999999997,4.46750733732755,4.56,40.484589399
201,NVR.N,Consumer Discretionary,39.0,6.838022139381809,35.725,5.5934351705343,10.5,24.838763167
202,IFF.N,Materials,9.34,6.07351434058785,10.245,7.36426962937946,3.8,42.638669166
203,KLAC.OQ,Information Technology,32.25,8.0799967426114,60.3075,12.3830839042302,14.57,56.111127957
204,MTB.N,Financials,,6.668269309692549,13.01656,8.76794428143885,6.81,
205,HBAN.OQ,Financials,,6.61153995539674,12.84688,11.015080741491802,5.985,
206,DLR.N,Real Estate,7.0,2.22276209275796,6.9976,4.47849319964647,,50.517478061000006
207,MTD.N,Health Care,46.1,7.07852026738162,157.12143,10.4049683884839,11.45,63.682932924
208,CB.N,Financials,,4.51868821204975,8.977,5.54647663568919,7.71,20.412553784
209,PEP.OQ,Consumer Staples,18.24,4.21576447187776,58.315630000000006,5.411720807602499,4.29817,68.880932592
210,ABMD.OQ,Health Care,,9.73145427710999,18.99,4.37104842422088,24.2,0.0
211,MCK.N,Health Care,18.0,5.32727917762637,27.752670000000002,8.953968719413119,7.2589999999999995,43.965267728
212,EVRG.N,Utilities,6.2,2.4375098365565497,8.3825,2.9278349229982297,6.8,46.178047138000004
213,MMM.N,Industrials,19.1,6.015219905058109,52.614,8.84911131594741,3.41333,59.877775514
214,MAA.N,Real Estate,,4.59984959480008,,3.79312822634884,,41.506476989
215,WM.N,Industrials,12.675,4.940800308808231,26.785,5.56233090378791,7.1,61.501656238
216,AJG.N,Financials,7.9,4.66711053092442,13.9675,6.840879662355991,10.686,44.13637975100001
217,WHR.N,Consumer Discretionary,10.6,9.01503751104562,31.35,13.204059090716902,4.6,65.283795494
218,RTX.N,Industrials,16.45,8.51507309596334,16.94443,9.42490608470593,8.65,52.792849193
219,HSY.N,Consumer Staples,25.1175,2.7301188448746903,72.3394,2.20490473643759,8.7,76.00513021399999
220,CMG.N,Consumer Discretionary,43.0,9.09604750484749,23.21617,6.11003979758722,33.38733,0.0
221,ORCL.N,Information Technology,18.0,4.68107877025919,69.72655999999999,9.02466569930119,9.93333,71.516818871
222,COST.OQ,Consumer Staples,25.1,4.9357420144722095,23.629089999999998,7.6526741436458,9.0875,34.736265378
223,VIAC.OQ,Communication Services,17.9,6.93967102121718,41.78822,9.418651982881961,12.827,64.019427232
224,TDY.N,Industrials,16.1,7.23703103740539,12.6,8.66121273034471,,25.185384021999997
225,ED.N,Utilities,7.0,1.6889794050279798,8.37138,2.33424966187919,3.4485,55.155792276999996
226,STX.OQ,Information Technology,19.5,4.5217736133556,58.5,11.862751100109401,6.39,66.297739673
227,APH.N,Information Technology,15.8,8.1653773852644,27.305,8.32784071191915,4.7,46.768130558
228,WAB.N,Industrials,7.0,8.80074545897105,8.425,10.921770186647699,,57.343187904
229,PNC.N,Financials,,6.7929634541763795,11.076130000000001,8.81773966003258,5.255,
230,FE.N,Utilities,8.45,2.20543735879886,17.432170000000003,3.21263072500691,-6.6,74.10897484600001
231,CCL.N,Consumer Discretionary,9.22,9.042944020357561,12.75522,9.02324990159213,8.95,29.692803314000003
232,HLT.N,Consumer Discretionary,19.48,7.11202541468534,-239.53767000000002,8.63938426957633,15.583329999999998,92.882653061
233,MCHP.OQ,Information Technology,16.75,9.20658267095968,19.892,10.651852699984099,5.4,66.093815127
234,AZO.N,Consumer Discretionary,27.8,5.58381327419672,-166.46425,5.83577760716318,11.8,142.97379917
235,WAT.N,Health Care,50.52,5.69789852093418,-85.27143000000001,8.64090759239334,10.05,42.287031118
236,WRK.N,Materials,8.0,5.895570719502441,8.0854,12.8157784553279,-3.27,35.835502575
237,CINF.OQ,Financials,,4.5839650369426606,6.74333,5.832933910024019,5.7185,9.955167261
238,FTV.N,Industrials,9.0,6.9628253805107105,16.89367,8.35958319366367,10.08967,34.155448463
239,TJX.N,Consumer Discretionary,30.025,6.46253289184084,59.56811,6.12352671243447,7.767,32.913169658
240,NSC.N,Industrials,11.63333,7.93400914568961,19.56711,10.3070213578474,11.77975,42.045497415999996
241,LRCX.OQ,Information Technology,28.3,8.55052888364209,51.028,12.222220483975699,-0.06,49.26992274
242,KMX.N,Consumer Discretionary,16.55,7.0332233043096695,23.877,9.11866147142252,12.55,80.849715617
243,MHK.N,Consumer Discretionary,6.9,7.49801746469305,9.0375,10.0399976063161,0.8,30.453953544
244,KEY.N,Financials,,6.6515193983589995,11.80643,9.960024545834099,4.43,
245,BA.N,Industrials,24.12,7.96421924568328,-332.475,9.65994482581235,9.609,97.124219682
246,FOXA.OQ,Communication Services,6.5,5.609218445985191,16.1536,6.271364917865389,-2.77667,39.951473547
247,J.N,Industrials,11.25,5.91560344944543,12.5835,10.1388564038194,15.64175,26.537573781
248,AVY.N,Materials,17.9,6.166973986723111,50.67225,10.0184423619685,10.51675,67.305651594
249,LLY.N,Health Care,19.2,,68.95666999999999,2.8732250769020804,10.1,48.560664287
250,SIVB.OQ,Financials,,13.4166542018786,15.79941,15.3902829446015,9.0,
251,CTVA.N,Materials,10.87,6.15007492227771,4.981380000000001,12.0088777089941,5.1160000000000005,9.553381233
252,CXO.N^A21,Energy,5.4,,4.6548300000000005,9.47950792321623,17.225,18.827040353
253,LUV.N,Industrials,19.9,6.67635857029983,23.07771,11.0905525934157,12.4628,25.794547371999997
254,GILD.OQ,Health Care,22.3,3.11856028408895,35.9238,8.845323651780571,1.9280000000000002,55.923530375
255,ES.N,Utilities,6.6,2.4472866899918704,9.529860000000001,3.2422692054433,5.6336699999999995,55.68875172600001
256,V.N,Information Technology,,6.69902972823522,35.2738,7.8334824151084295,15.8725,32.842246623
257,ITW.N,Industrials,28.7,6.888343659591009,88.64,9.5405573526083,4.06933,69.37394247
258,GPS.N,Consumer Discretionary,12.5,8.801035094622302,20.31871,6.51349763125388,-4.088,26.009995835
259,PBCT.OQ,Financials,,7.04078666762772,7.91,9.65428721182669,,
260,ABT.N,Health Care,11.28,,16.606170000000002,8.80706167416901,11.8108,38.90789055
261,CPRI.N,Consumer Discretionary,13.25,10.6789456537453,22.87089,8.06703567215652,5.42633,51.299480208
262,AXP.N,Financials,,4.47256778318988,30.090359999999997,8.36811858726159,10.05,85.600868211
263,SPG.N,Real Estate,,5.508983429403259,109.125,5.32657279716054,,85.266271618
264,JNJ.N,Health Care,21.96667,,35.26667,6.202923071666159,6.46467,33.411342538
265,ULTA.OQ,Consumer Discretionary,12.83333,11.889124316814302,45.33267,8.85148169536233,10.22,0.0
266,ZBH.N,Health Care,9.63667,7.6432216853907,12.18413,9.06892152592583,5.8828,44.178275463
267,LW.N,Consumer Staples,21.3,5.2172552929350005,121.7,3.70163406848594,7.2,100.19810508200001
268,UNM.N,Financials,,6.77653171775777,11.77433,11.693449986668698,6.02,25.629900544
269,GS.N,Financials,,2.56833593924335,10.93177,10.3869515734697,2.95667,85.357590265
270,ADP.OQ,Information Technology,60.6,5.4500935170886695,33.51229,7.431553738471201,16.55,27.049080666
271,CMS.N,Utilities,6.9,1.78683589794159,14.50317,2.36698918674109,7.143,71.07852012800001
272,WY.N,Real Estate,5.6,10.7806645165706,8.06667,12.0058680126146,,42.352791231
273,CBOE.Z,Financials,,4.734320474200019,16.35,1.99983253444463,2.75,27.215728425
274,O.N,Real Estate,4.7,4.40523760547351,4.895,2.19703217198412,6.4,44.477981539
